Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Platform4,Social_Media_Platform5,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing
9061,Massachusetts,Boston,,,4/15/13,14,,,2,2,0,3,1,5,1,10,2,4,3,1,al-Qaeda (unspecified),,,1,2,,,0,0,2,-99,1,0,0,1,2,1,4,2,3,22,,,1,2,3,,,,,1,0,0,0,11,,,Massachusetts,-99,,,1,-99,2,10,4,1,-99,5,1,,,2,2,1,-99,-88,3,19,1,0,-88,2,5,0,-88,0,-88,United States of America,2,Kyrgyzstan,132,1,Russia,1,2,4,1,2,5,-99,-88,0,0,1,1,-99,0,0,-88,,,0,0,2,1,-99,1,1,1,-99,2,0,3,0,0,0,0,1,3,4,-99,0,-88,,,-88,0,-88,2,0,1,1,-99
5926,Illinois,Chicago,,,4/20/13,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,4,1,Jabhat al-Nusra,,,0,-88,,,1,1,2,-99,1,0,0,2,-99,1,-99,3,,,,,1,,,,,,,1,0,0,0,11,,,Illinois,Aurora,,,0,0,1,8,2,-99,-99,7,,,,-99,-99,1,0,-88,4,18,1,0,-88,2,1,0,-88,0,-88,United States of America,1,United States of America,216,0,-88,-88,-88,2,1,-99,5,-99,-88,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,0,0,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,1,-99
5966,New York,Galway,,,5/1/13,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,3,3,Ku Klux Klan,,,0,-88,,,0,0,2,12,0,-88,-88,-99,1,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,3,,New York,Galway,,,-99,0,1,10,0,1,0,8,,,,2,2,3,0,-99,3,49,2,3,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,0,-88,1,0,4,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,3,0,1,-99,-99
9059,Idaho,Boise,,,5/16/13,-88,,,-88,-88,-88,-88,-88,0,0,5,2,4,3,3,Islamic Movement of Uzbekistan,,,-99,-99,,,-99,-99,1,-99,0,-88,-88,1,-99,1,-99,1,3,,,,1,2,3,,,,,1,0,0,0,11,,,Idaho,-99,,,1,-99,-99,6,4,-99,-99,-99,,,,-99,-99,-99,-99,-88,4,30,2,1,-99,2,5,-99,-99,-99,-99,Uzbekistan,3,Uzbekistan,-99,1,Uzbekistan,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,-99,-99,6,,,-99,0,-88,,,-88,0,-88,-99,0,-99,-99,-99
6806,New York,New York,,,5/18/13,14,,,0,1,0,1,0,5,1,10,2,4,4,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,0,0,1,17,,,New York,Manhattan,,,0,0,-99,10,3,0,0,-99,,,,-99,-99,-99,-99,2,1,36,1,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,432,0,-88,-88,-88,-99,-99,-99,4,-88,1,0,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,-99,,,-99,3,3,,,-99,0,-88,-99,0,-99,-99,-99
6736,Wisconsin,Iron County,Wisconsin,Ashland County,6/11/13,-88,,,-88,-88,-88,-88,-88,0,0,2,2,4,4,2,-88,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,1,-99,-99,-99,-99,,,,,-99,,,,,,,0,0,1,0,6,9,,Wisconsin,Stevens Point,,,0,-99,-99,9,5,-99,-99,-99,,,,-99,-99,-99,-99,-88,3,26,1,0,-88,1,-99,0,-88,-99,-99,United States of America,1,United States of America,312,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,0,-99,0
6013,New York,Bay Shore,New York,Babylon,6/26/13,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,3,2,al-Qaeda in the Arabian Peninsula (AQAP),Ansar al-Sharia,,0,-88,,,1,0,2,-99,0,-88,-88,2,0,-99,-99,-99,,,,,-99,,,,,,,1,0,0,0,11,,,New York,Babylon,New York,Bay Shore,0,0,2,8,2,-99,-99,-99,,,,-99,1,-99,0,-88,3,18,1,0,-88,2,8,1,1/1/10,0,-88,United States of America,1,United States of America,216,0,-88,-88,-88,2,1,-99,1,-99,2,0,0,2,2,0,0,0,-88,,,1,0,0,0,2,1,0,0,0,0,3,0,0,1,1,1,1,4,,0,0,-88,,,-88,0,-88,1,0,0,0,-99
6729,Connecticut,Stamford,,,6/28/13,-88,,,-88,-88,-88,-88,-88,0,0,0,1,4,1,2,-88,,,-99,-99,,,-99,0,-99,-99,1,-99,0,0,1,0,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Connecticut,Portland,,,0,-99,3,5,5,1,0,5,,,,1,1,-99,-99,-88,3,73,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,876,0,-88,-88,-88,5,-99,-99,6,-88,4,0,0,-99,2,3,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,0,-99,,,0,1,17,,,5,0,-88,-99,0,1,0,0
7711,Indiana,Kokomo,,,7/4/13,14,,,0,0,0,0,0,5,1,10,-99,4,1,3,Ku Klux Klan,,,1,2,,,0,0,2,-99,0,-88,-88,1,1,1,-99,-99,,,,,1,2,3,4,6,,,0,1,0,0,2,,,Indiana,Kokomo,,,0,0,3,10,4,0,0,0,,,,1,1,1,0,-99,3,22,1,0,-88,2,10,0,-88,0,-88,United States of America,1,United States of America,264,0,-88,-88,-88,1,0,-88,4,-88,1,0,0,2,1,0,0,0,-88,,,0,1,2,0,-99,1,2,3,-99,-99,3,1,0,0,0,1,6,,,0,2,-99,,,1,0,-88,0,0,0,0,0
3985,Georgia,Savannah,,,7/7/13,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,1,3,New Black Panther Party,,,0,-88,,,-99,1,3,-99,-99,-99,-99,-99,1,0,-88,-88,,,,,-88,,,,,,,0,0,1,0,8,,,Georgia,-99,,,0,0,3,6,5,0,0,0,,,,2,1,1,2,-88,2,51,2,-99,-99,2,15,2,-99,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,5,1,-99,1,-99,3,0,0,1,2,2,0,0,-88,,,0,0,-99,-99,2,2,3,3,-99,-99,-99,1,-99,-99,-99,0,6,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,3,-99
9404,Florida,Jacksonville,,,7/18/13,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,4,2,al-Qaeda in the Arabian Peninsula (AQAP),,,0,-88,,,1,1,2,7,1,-99,1,2,1,-99,-99,-99,,,,,-99,,,,,,,1,0,0,0,11,,,Florida,Jacksonville,,,-99,1,1,8,2,1,1,-99,,,,1,1,1,0,-88,3,19,1,0,-88,2,-99,2,1/1/09,-99,-99,United States of America,1,United States of America,235,0,-88,-88,-88,2,1,-99,2,-99,-99,0,0,2,2,-99,1,0,2,3,,2,0,0,-99,-99,-99,0,0,-99,-99,2,0,0,-99,0,-99,6,,,-99,0,-88,,,-88,0,-88,0,0,1,1,-99
6029,Pennsylvania,Pittsburgh,Syria,,7/22/13,-88,,,-88,-88,-88,-88,-88,0,1,10,-88,-88,9,3,Islamic State of Iraq and the Levant (ISIL),,,-99,-99,,,1,1,2,60,-99,-99,-99,1,-99,1,1,1,3,,,,1,2,3,,,,,1,0,0,0,11,,,Florida,Miami,Ohio,-99,1,-99,-99,-99,-99,-99,1,-99,,,,-99,-99,-99,-99,-99,4,23,1,0,-88,2,1,0,-88,-99,-99,United States of America; Egypt,1,United States of America,276,2,Egypt,-88,-99,5,-99,-99,1,-99,4,0,0,2,2,-99,0,0,-88,,,0,0,0,-99,2,-99,0,0,-99,-99,3,0,0,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
5969,Nevada,Las Vegas,,,8/18/13,3,,,2,2,0,1,1,3,1,10,2,4,4,2,Sovereign Citizens,,,-99,-99,,,-99,0,2,-99,0,-88,-88,-99,0,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,4,,Nevada,Las Vegas,,,-99,0,1,10,5,0,0,0,,,,1,1,1,0,1,3,42,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,504,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,,,-99,3,4,,,2,0,-88,-99,0,-99,-99,-99
6032,Nevada,Las Vegas,,,8/20/13,3,,,2,2,0,1,1,3,1,7,2,4,4,2,Sovereign Citizens,,,-99,-99,,,0,0,2,-99,1,0,1,1,-99,1,-99,3,,,,,1,,,,,,,0,1,0,0,4,,,Nevada,Las Vegas,,,0,0,-99,10,5,0,0,0,,,,-99,-99,-99,-99,-88,3,67,-99,-99,-99,1,15,1,-99,-99,-99,United States of America,1,United States of America,804,0,-88,-88,-88,-99,0,-88,1,0,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,1,2,2,-99,2,-99,1,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,1,0,-99
6469,West Virginia,Charleston,North Carolina,Charlotte,8/21/13,-88,,,-88,-88,-88,-88,-88,0,0,2,1,1,1,1,-88,,,0,-88,,,0,0,2,-99,1,0,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,0,1,0,6,,,North Carolina,Hot Springs,West Virginia,Rock Creek,1,0,-99,7,4,0,0,0,,,,1,1,1,0,-88,3,38,-99,-99,-99,2,-99,0,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-88,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,0,-99,-99
6125,Kenya,Nairobi,,,9/22/13,14,,,-99,-99,-99,2,-99,5,1,10,-88,-88,2,3,al-Shabaab,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,1,0,0,0,11,,,Missouri,Kansas City,,,0,-99,-99,10,5,0,0,-99,,,,1,1,1,-99,-88,2,27,-99,-99,-99,2,5,-99,-99,-99,-99,-99,-99,Somalia,-99,1,Somalia,1,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
2114,Virginia,Alexandria,District of Columbia,Washington,10/8/13,2,,,2,1,1,2,1,4,1,7,2,4,4,0,-88,,,0,-88,,,1,-88,-88,-88,0,-88,-88,2,-99,1,-99,1,,,,,1,2,6,,,,,1,0,0,0,11,,,Virginia,Alexandria,,,0,0,2,10,5,1,-99,8,,,,2,2,3,-99,-88,4,29,2,0,-88,2,5,0,-88,2,1/1/11,Morocco,5,Morocco,156,1,Morocco,-99,-99,-99,0,-88,4,-88,1,0,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,1,-99,-99,-99,-99,2,-99,-99,0,-99,0,-99,,,-99,3,9,,,2,0,-88,-99,0,1,2,-99
6034,California,Garden Grove,Syria,,10/11/13,-88,,,-88,-88,-88,-88,-88,0,1,10,2,4,4,3,al-Qaeda core,Jabhat al-Nusra,,0,-88,,,1,-99,2,12,-99,-99,-99,1,-99,1,-99,1,,,,,1,3,6,,,,,1,0,0,0,11,,,California,Garden Grove,,,-99,-99,-99,10,-99,-99,-99,-99,,,,-99,-99,-99,-99,-99,6,24,1,0,-88,2,8,1,1/1/12,-99,-99,United States of America,1,United States of America,288,2,Vietnam,-88,1,3,-99,-99,1,-99,4,0,0,2,2,-99,0,0,-88,,,0,0,-99,-99,2,1,0,0,-99,-99,0,0,0,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
6600,New York,Queens,,,10/11/13,-88,,,-88,-88,-88,-88,-88,0,0,5,-99,4,3,2,al-Qaeda core,Taliban,,0,-88,,,0,0,3,-99,0,-88,-88,-99,-99,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,New York,,,-99,-99,-99,6,4,1,1,5,8,,,2,2,1,-99,-88,6,27,-99,-99,-99,2,5,0,-88,0,-88,Pakistan,3,Pakistan,-99,1,Pakistan,1,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,0,0,0,-88,,,0,0,-99,1,-99,-99,-99,2,-99,-99,0,1,0,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,1,1,-99
6025,New York,Brentwood,,,10/18/13,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,2,al-Qaeda in the Arabian Peninsula (AQAP),Ansar al-Sharia,,0,-88,,,1,0,2,-99,0,-88,-88,1,1,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,Brentwood,,,0,0,-99,8,2,-99,-99,-99,,,,-99,-99,-99,-99,-88,1,25,1,0,-88,2,8,1,1/1/09,0,-88,United States of America,1,United States of America,300,2,Colombia; Guatemala,-88,0,5,-99,-99,1,-99,4,0,0,-99,1,2,0,0,-88,,,0,0,0,-99,2,2,0,0,0,0,2,0,0,-99,-99,0,-99,,,0,0,-88,,,-88,0,-88,0,0,-99,-99,0
6451,Missouri,Joplin,,,10/18/13,-88,,,-88,-88,-88,-88,-88,0,0,9,2,4,4,0,-88,,,-99,-99,,,-99,-88,-88,-88,0,-88,-88,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,0,0,1,15,,,Missouri,Joplin,,,1,-99,-99,9,2,0,0,0,,,,-99,-99,-99,-99,-88,3,29,1,0,-88,2,11,0,-88,-99,-99,United States of America,1,United States of America,348,0,-88,-88,-88,4,-99,-99,-99,-99,-99,3,0,-99,-99,1,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,0,0,-99
6035,California,Los Angeles,,,11/1/13,2,6,14,1,-99,0,1,-99,5,1,10,2,4,4,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-99,-99,0,-88,-88,,,,,-88,,,,,,,0,1,0,0,4,,,New Jersey,Pennsville,,,1,0,-99,10,5,1,0,0,,,,1,1,1,0,-88,3,23,1,0,-88,2,8,0,-88,0,-88,United States of America,1,United States of America,276,0,-88,-88,-88,3,0,-88,3,-88,3,0,0,2,2,0,0,0,-88,,,0,0,0,0,2,1,-99,-99,0,0,0,0,0,1,1,1,-88,,,0,0,-88,,,-88,0,-88,0,0,1,0,0
6023,North Carolina,Cary,Syria,-99,11/12/13,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,3,0,Jabhat al-Nusra,,,0,-88,,,2,-88,-88,-88,0,-88,-88,2,0,2,4,1,3,11,,,1,2,3,,,,,1,0,0,0,11,,,North Carolina,Cary,,,0,-99,2,8,2,0,1,7,,,,-99,1,-99,0,-88,6,29,1,0,-88,2,1,0,-88,-99,-99,Pakistan,3,Pakistan,60,1,Seychelles,1,-99,-99,0,-88,3,-88,4,0,0,2,-99,-99,0,0,-88,,,2,0,0,-99,-99,-99,-99,-99,-99,-99,0,0,0,1,1,0,-99,,,0,0,-88,,,-88,0,-88,0,0,1,2,-99
6867,Alabama,Ozark,,,12/2/13,-88,,,-88,-88,-88,-88,-88,0,0,8,2,4,4,3,Ku Klux Klan,,,-99,-99,,,-99,-99,3,-99,0,-88,-88,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,,,Alabama,Ozark,,,-99,-99,-99,9,4,-99,-99,-99,,,,-99,-99,-99,-99,-88,3,28,1,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,336,0,-88,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,2,3,-99,-99,-99,2,0,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,-99,-99,-99
6017,Kansas,Wichita,,,12/13/13,6,,,2,2,0,2,1,4,1,7,2,4,4,0,al-Qaeda in the Arabian Peninsula (AQAP),,,0,-88,,,0,-88,-88,-88,0,-88,-88,2,0,2,-99,1,,,,,1,,,,,,,1,0,0,0,11,,,Kansas,Wichita,,,0,0,1,10,2,-99,0,0,,,,-99,-99,1,0,-88,3,58,2,1,24,2,11,1,-99,0,-88,United States of America,1,United States of America,696,0,-88,-88,-88,-99,0,-88,1,0,4,1,0,-99,2,3,0,0,-88,,,0,0,0,0,2,-99,0,0,0,0,0,0,0,0,0,0,-99,,,0,1,18,,,5,0,-88,0,0,1,0,0
6037,Minnesota,St. Paul,Minnesota,Minneapolis,12/17/13,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,4,3,Hammerskin Nation,,,-99,-99,,,-99,-99,-99,-99,-99,-99,-99,0,-99,0,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Minnesota,Hastings,,,0,0,-99,9,-99,0,0,-99,,,,-99,-99,-99,-99,1,3,35,3,3,13,2,-99,0,-88,-99,-99,United States of America,1,United States of America,420,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,-99,2,0,2,,,0,1,0,0,-99,-99,-99,-99,-99,3,3,-99,-99,-99,-99,-99,-99,,,-99,3,9,18,,2,0,-88,-99,0,-99,0,-99
6228,Utah,Hurricane,,,12/30/13,-88,,,-88,-88,-88,-88,-88,0,0,6,1,4,4,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-99,-99,0,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Utah,-99,,,1,0,-99,10,-99,0,0,0,,,,1,1,1,0,-88,3,70,4,2,-99,2,-99,0,-88,0,-88,United States of America,1,United States of America,840,0,-88,-88,-88,3,0,-88,6,-88,1,0,0,2,2,0,2,0,2,3,,2,0,3,0,2,-99,-99,-99,0,0,0,0,0,1,0,1,5,,,0,0,-88,,,-88,0,-88,2,0,1,0,0
6215,Tennessee,Mountain City,West Virginia,Hillsboro,1/7/14,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,-99,3,National Alliance,White Patriot Party,,0,-88,,,1,1,3,-99,1,0,0,1,1,0,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Tennessee,Mountain City,North Carolina,-99,1,0,3,6,5,0,0,0,,,,1,1,1,0,-88,3,66,2,0,-88,2,-99,0,-88,0,-88,United States of America,1,United States of America,792,0,-88,-88,-88,4,0,-88,4,-88,1,6,0,2,2,-99,0,0,-88,,,1,0,2,-99,2,-99,-99,-99,0,0,1,0,0,1,0,1,-99,,,1,0,-88,,,-88,0,-88,1,0,1,3,1
6549,Washington,Seattle,,,2/1/14,14,,,1,1,0,2,-99,4,1,7,2,4,4,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-99,-99,0,-88,-88,,,,,-88,,,,,,,0,0,0,1,17,,,Washington,Bellevue,,,0,-99,-99,10,1,0,0,0,,,,-99,-99,-99,-99,-88,4,31,1,0,-88,2,5,0,-88,0,-88,United States of America,1,United States of America,372,2,Libya,-88,-99,-99,0,-88,4,-88,1,0,0,2,2,2,0,0,-88,,,0,1,0,1,2,2,-99,-99,0,-99,-99,-99,-99,-99,-99,0,-99,,,-99,0,-88,,,-88,0,-88,-99,0,0,0,-99
6547,California,San Diego,,,2/7/14,-88,,,-88,-88,-88,-88,-88,0,0,2,2,1,1,3,Earth Liberation Front (ELF),,,-99,-99,,,-99,-99,2,-99,1,0,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,0,1,0,6,,,-99,-99,,,-99,-99,-99,5,-99,0,0,0,,,,-99,-99,-99,-99,-99,6,22,-99,-99,-99,2,-99,0,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
6334,Syria,Kobani,,,2/11/14,-88,,,-88,-88,-88,-88,-88,0,1,10,-99,1,9,3,Jabhat al-Nusra,Islamic State of Iraq and the Levant (ISIL),,-99,-99,,,-99,1,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,1,0,0,0,11,,,-99,-99,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,120,-99,-99,1,-99,-99,-99,-99,4,-88,1,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
6042,Georgia,Rome,,,2/15/14,2,3,20,1,2,1,1,1,2,1,7,2,4,3,2,-88,,,-99,-99,,,0,0,3,-99,-99,-99,-99,1,-99,1,3,1,28,,,,1,5,7,,,,,0,1,0,0,4,,,Georgia,Rome,,,-99,0,-99,9,5,-99,0,-99,,,,-99,-99,1,-99,-99,3,45,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,540,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,0,0,-99
6043,Georgia,Rome,,,2/15/14,2,3,20,1,2,1,1,1,2,1,7,2,4,4,2,-88,,,-99,-99,,,-99,0,2,-99,-99,-99,-99,1,-99,1,3,1,28,,,,1,5,7,,,,,0,1,0,0,4,,,Georgia,Rome,,,1,0,-99,9,5,-99,0,-99,,,,-99,-99,1,-99,-99,3,36,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,432,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,0,-99
6771,Mississippi,Oxford,,,2/15/14,-88,,,-88,-88,-88,-88,-88,0,0,3,1,4,4,2,-88,,,0,-88,,,1,-99,2,-99,1,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,1,0,0,2,,,Georgia,Alpharetta,,,0,0,2,9,2,0,0,0,,,,2,2,1,2,-88,3,19,1,0,-88,2,-99,0,-88,-99,-99,United States of America,1,United States of America,228,0,-88,-88,-88,4,1,-99,5,-88,-88,0,0,2,2,-99,0,0,-88,,,0,1,0,1,2,-99,-99,-99,-99,0,1,0,-99,-99,-99,1,1,5,,0,0,-88,,,-88,0,-88,-99,0,0,0,0
6044,Georgia,Cartersville,Georgia,Rome,2/20/14,2,3,20,1,2,1,1,1,2,1,7,2,4,4,2,-88,,,-99,-99,,,-99,0,2,-99,-99,-99,-99,1,-99,1,-99,1,28,,,,1,3,7,,,,,0,1,0,0,4,1,,Pennsylvania,Albion,Georgia,Rome,0,0,-99,10,2,0,0,0,,,,-99,-99,-99,-99,-88,3,28,1,-99,-99,2,11,0,-88,0,-88,United States of America,1,United States of America,336,0,-88,-88,-88,3,0,-88,-99,-99,-99,0,0,2,2,0,0,0,-88,,,0,0,-99,0,-99,1,-99,-99,0,0,0,0,0,0,0,-99,-99,,,-99,0,-88,,,-88,0,-88,0,0,1,3,0
6465,Wyoming,Yellowstone National Park,Montana,Yellowstone National Park,3/6/14,-88,,,-88,-88,-88,-88,-88,0,0,2,1,4,4,1,-88,,,0,-88,,,0,0,2,24,0,-88,-88,0,1,0,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Montana,-99,Colorado,Boulder,1,0,3,5,5,0,0,0,,,,1,1,1,0,-88,3,20,1,0,-88,2,-99,0,-88,-99,-99,United States of America,1,United States of America,240,0,-88,-88,-88,6,1,-99,1,0,3,0,0,-99,2,2,0,0,-88,,,0,0,-99,-88,2,-99,-99,-99,-99,-99,-99,0,0,-99,-99,0,-99,,,0,0,-88,,,-88,0,-88,-99,0,0,0,-99
